ID,IsPeaceful,Title,Context,OptA_Text,OptA_Result_Txt,OptA_Result_Data,NextID_A,Condition_A,OptB_Text,OptB_Result_Txt,OptB_Result_Data,NextID_B,Condition_B,Effect_Type
17011,1,天意（风向）,两军对圆。风向突然变了。原本逆风的汉军，现在处于上风口。这是天意？还是巧合？不管是什么，这意味着你们的箭能射得更远，而敌人的箭会因为风阻而疲软。老天爷都想让右贤王死。,借风纵火：火攻,持续伤害,ADD_RES:grain:20,18000,,利用风势射击：箭雨,射程增加,ADD_RES:armor:20,18000,,
18000,1,猎人的陷阱,天山北麓地形复杂。班超指着地图上的一处喇叭口地形——‘黑风口’。这里两山夹一沟，是天然的伏击圈。但问题是，右贤王不是傻子，他不会自己钻进去。你需要一个诱饵。一个看起来很美味、很脆弱的诱饵。,我亲自做诱饵：只有我能引他疯,仇恨拉满,ADD_RES:belief:50,18001,,派副官佯败：保留主将体力,保留体力,ADD_RES:belief:0,18001,,
18001,0,演技的考验,前锋接触。你带领一千人迎战右贤王的三万先锋。这不是为了赢，是为了输。而且要输得像真的。丢盔弃甲，狼狈逃窜。你的士兵们还在犹豫，他们习惯了赢。你大喊：‘跑！往死里跑！扔掉旗帜！’,丢弃旌旗：制造溃败假象,敌军轻敌,SUB_RES:belief:10,18002,,且战且退：保持阵型,敌军疑心,ADD_RES:belief:5,18002,,
18002,1,贪婪的代价,路上，你让人故意撒落一些抢来的金银珠宝。匈奴骑兵看到了地上的黄金，眼睛直了。原本整齐的追击阵型开始散乱。有人下马捡钱，有人互相争抢。这就是人性。贪婪比马刀更能迟滞军队。,撒币：用钱买命,迟滞敌军,SUB_RES:grain:200,18003,GRAIN>200,不舍得：带钱跑,遭遇混战,SUB_RES:belief:50,18003,,
18003,0,狭路相逢,撤退途中，一支匈奴侧翼部队试图包抄。如果被他们截住，假戏就成真了。必须要在两分钟内解决战斗，不能纠缠。快，准，狠。,特种部队突袭：瞬杀,快速脱战,SUB_RES:grain:50,18004,,正面硬冲：拼刺刀,兵力受损,SUB_RES:belief:20,18004,,
18004,1,水源的赌注,你们撤退到了预定的水源地。班超建议在这里投毒，或者把水搅浑，逼迫匈奴人继续追击寻找水源。但这也会断了我们自己的后路。这是一把双刃剑。,投毒（泻药）：削弱敌军,敌军虚弱,ADD_RES:belief:10,18005,,填埋水井：坚壁清野,敌军口渴,ADD_RES:belief:5,18005,,
18005,1,夜营的空城计,晚上，你们在营地里留下了大量的篝火和羊只，人却悄悄撤到了山上。右贤王的大军杀到，对着空营地一顿乱箭。发现上当后，他的怒火值达到了顶峰。愤怒会让人失去理智，这正是你想要的。,嘲讽：在山上吹角,敌军狂暴,ADD_RES:armor:-10,18006,,静默：等待黎明,敌军疲惫,ADD_RES:belief:0,18006,,
18006,0,黑风口的黎明,终于，你把这头疯牛引到了黑风口。两侧的山崖上，埋伏着四千联军和所有的滚木礌石。你站在谷底的尽头，勒马回身。右贤王的三万大军挤在狭窄的山谷里，像沙丁鱼罐头。他看到了你嘴角的冷笑。陷阱闭合。,发射信号：关门！,封死退路,ADD_RES:belief:20,18007,,等待更多敌军进入：贪心,风险增加,ADD_RES:grain:100|SUB_RES:belief:50,18007,,
18007,1,滚木与礌石,这是物理学的胜利。巨大的原木和石块从山顶滚落，借着重力势能，把匈奴引以为傲的重骑兵砸成了肉泥。惨叫声在山谷里回荡。这不再是战斗，这是单方面的收割。,全力投掷：不留库存,巨额伤害,DAMAGE:100,18008,,保留一半：防止反扑,物资充足,DAMAGE:50,18008,,
18008,0,困兽之斗,右贤王虽然中伏，但他的亲卫队依然强悍。他们试图组织反冲锋，攀爬山崖。困兽是最危险的。你必须按住这股反扑的势头，否则猎人会变成猎物。,弓弩压制：射回去,击退反扑,SUB_RES:grain:100,18009,,近战肉搏：把他踹下去,阵线混乱,SUB_RES:belief:30,18009,,
18009,1,心理防线崩溃,山谷里堆满了尸体。匈奴人开始恐惧了。他们信奉的长生天没有保佑他们。你让人在山顶齐声高喊：‘降者不杀！’声音在山谷回响，震慑人心。,攻心：四面楚歌,敌军崩溃,ADD_RES:belief:200,18010,BELIEF>60,继续攻击：不需要俘虏,杀神之名,ADD_RES:belief:20,18010,,
18010,1,右贤王的突围,乱军之中，右贤王带着最精锐的几百骑，硬生生杀出了一条血路，冲出了包围圈。不愧是草原霸主。但他的主力已经完了。现在的他，是一只受伤的老虎。决战的时刻到了。,追击：不死不休,进入决战,ADD_RES:belief:10,18011,,休整片刻：穷寇莫追,战役失败,ADD_RES:belief:10,-1,,
18011,1,战前动员（决战篇）,既然他跑了，那就追到天边。你看着身边浑身浴血的兄弟们。‘兄弟们，右贤王就在前面。他的头颅值万金，他的马鞭归我。谁敢跟我去拿？’全军发出雷鸣般的吼声。,全军突击：决战,开启决战,ADD_RES:belief:20,19000,,分配任务：班超包抄,战术优势,ADD_RES:armor:20,19000,,
19000,0,黑色的海洋,你们追上了。在一片开阔的戈壁滩上，右贤王收拢了残部，背水一战。虽然主力受损，但他身边依然有数千名最狂热的死士。他坐在战车上，眼神像要把你生吞活剥。空气凝固了。,先发制人：弩阵齐射,削弱敌军,DAMAGE:20,19001,,稳住阵脚：待敌来攻,提升防御,ADD_RES:armor:20,19001,,
19001,0,死士的冲锋,这些匈奴人知道自己跑不掉了。他们把自己绑在马上，发起了自杀式冲锋。没有任何战术，就是撞。这种疯狂的打法让联军阵脚松动。必须顶住这最后一口气！,结圆阵：龟缩防御,减少伤亡,SUB_RES:belief:10,19002,,对冲：比他们更疯,惨烈互换,SUB_RES:belief:50|DAMAGE:50,19002,,
19002,0,班超的幽灵,（如果完成了战术包抄）就在战线胶着之时，匈奴侧翼突然大乱。班超带着他的特种部队，不知何时摸到了右贤王的侧后方。火光冲天。匈奴人慌了。‘机会！’,全线反击：压上去！,敌军动摇,ADD_RES:belief:20,19003,,配合班超：夹击,毁灭打击,DAMAGE:80,19003,,
19003,0,战车的碾压,右贤王亲自驾驶着巨大的青铜战车冲入战场。战车轮轴上装有利刃，所过之处，断肢横飞。他像是一台绞肉机。普通士兵根本无法近身。必须有人去阻止这个怪物。,派出敢死队：炸毁车轮,牺牲破敌,SUB_RES:belief:50,19004,,亲自拦截：王对王,开启单挑,ADD_RES:belief:20,19004,ARMOR>100,
19004,0,单挑：第一回合,你和右贤王在乱军中对峙。他很高大，戴着狰狞的鬼面具。手里的弯刀足有门板宽。‘汉狗！’他咆哮着，一刀劈下。这一刀带着风雷之声。你的虎口震裂了。这家伙的力量是非人类的。,格挡：寻找破绽,防御成功,SUB_RES:belief:10,19005,,闪避：攻其下盘,造成伤害,DAMAGE:10|SUB_RES:belief:30,19005,,
19005,0,单挑：第二回合,右贤王摘下了面具。他的脸上有道疤，那是当年霍去病留下的。‘你们汉人就像蟑螂，杀不绝！’他越打越狂暴。但你发现他在喘息。他老了。而你，是从地狱里爬出来的恶鬼，你不知疲倦。,言语激怒：攻心,敌军破防,ADD_RES:armor:20,19006,BELIEF>60,以伤换伤：同归于尽,搏命一击,DAMAGE:50|SUB_RES:belief:90,19006,,
19006,0,致命一击,右贤王的刀卡在了你的肩甲里。这是最后的机会。你离他的喉咙只有三寸。时间仿佛静止了。你听到了风声，听到了疏勒城死难者的哭声。这把刀，是为了他们捅的。,刺入喉咙：死吧！,击杀魔王,ADD_RES:belief:100,19007,,斩断手臂：废了他,生擒敌酋,ADD_RES:grain:500,19007,belief>10,
19007,1,大纛倒下,右贤王的金狼大纛（军旗）缓缓倒下。战场瞬间安静了一秒。紧接着，汉军爆发出了惊天动地的欢呼声。匈奴人崩溃了。他们像退潮一样溃逃。这次，他们不再是不可战胜的噩梦，他们只是丧家之犬。,追亡逐北：一个不留,斩草除根,ADD_RES:belief:20,19008,,收兵：穷寇莫追,仁义之师,ADD_RES:belief:10|ADD_RES:belief:20,19008,,
19008,1,战场上的夕阳,太阳落山了。战场上尸横遍野。红色的血把戈壁滩染成了紫色。你坐在右贤王的战车上，浑身脱力。班超策马走来，丢给你一袋酒。‘结束了，耿兄。’是的，结束了。不仅是这场仗，还有大汉百年的边患。,痛饮：祭奠英灵,恢复状态,ADD_RES:belief:50,19009,,沉默：太累了,沉沉睡去,ADD_RES:belief:50,19009,,
19009,1,这一拜,你走过战场。幸存的士兵、受伤的盟友、甚至投降的匈奴人，纷纷向你下跪。不是因为军令，是因为敬畏。你用三百人起家，翻越天山，荡平西域，斩杀右贤王。这是神话。你看着他们，只觉得自己是个凡人。,扶起士兵：我们是兄弟,民心归附,ADD_RES:belief:100,19010,,享受荣光：这是我应得的,威加海内,ADD_RES:belief:50,19010,,
19010,1,最好的战利品,士兵们在清理战场，找到了右贤王的宝库。金银珠宝堆积如山。但对你来说，最有价值的是那张【西域全图】和右贤王的【金印】。有了这些，大汉对西域的统治将固若金汤。,收取地图和金印：为了大汉,关键道具,ADD_RES:belief:20,19011,,分发财宝：为了兄弟,全军忠诚,ADD_RES:belief:50,19011,,
19011,1,最后的命令,战场打扫完毕。西域已定。摆在你面前的只有一条路：向东。回家。带着胜利，带着荣耀，带着这支无敌的军队，回洛阳。去告诉天子，告诉百姓，告诉那些死在路上的兄弟：我们赢了。,班师回朝：目标洛阳,开启终章,ADD_RES:belief:0,20000,,驻守西域：做这里的王？,隐藏结局,ADD_RES:belief:0,-1,BELIEF>90,
20000,1,没有号角的一天,你醒了。不是被号角声惊醒，而是被驼铃声。右贤王死后，西域的早晨变得异常安静。你走出大帐，看到士兵们不再擦拭刀剑，而是在帮当地的农民修补灌溉渠。那只曾经用来杀人的手，现在握着锄头。这比任何胜利都让你感到踏实。,加入劳作：卸甲归田,获得民心,ADD_RES:belief:20,20001,,静静旁观：享受和平,恢复理智,ADD_RES:belief:10,20001,,
20001,1,铸剑为犁,成堆的匈奴弯刀和破损的甲胄被送进了熔炉。铁匠问你打算铸什么。你想起了疏勒城外那片荒芜的土地。‘铸犁。’你说，‘铸镰刀。’铁水奔流，那是战争的尸体变成了生活的骨架。你意识到，你正在从一个破坏者变成一个建设者。,监督铸造：确保质量,恢复生产,ADD_RES:grain:50,20002,,保留部分兵器：居安思危,维持武备,ADD_RES:armor:10,20002,,
20002,1,丝路的重生,商队回来了。来自长安的丝绸，来自罗马的玻璃，在龟兹的集市上交汇。你的军营变成了临时的交易所。商人们向你行礼，因为是你打通了这条断绝了六十年的黄金之路。你闻着香料的味道，觉得这就是你战斗的意义。,设立关税：充实军饷,获得税收,ADD_RES:grain:200|SUB_RES:belief:5,20003,,免税一年：繁荣丝路,盛世名声,ADD_RES:belief:50,20003,,
20003,1,老妇人的蓝布,一个于阗的老妇人拦住了你的马。她手里拿着一块蓝色的土布，那是她亲手织的。‘将军，’她用生硬的汉话说，‘我儿子被匈奴人杀了。谢谢你帮我报了仇。’她把布塞进你手里，那是世界上最廉价也最昂贵的礼物。你手里的金印此刻显得黯淡无光。,收下土布：披在身上,万民伞,ADD_RES:belief:100,20004,,回赠黄金：照顾生活,仁爱之名,SUB_RES:grain:50|ADD_RES:belief:20,20004,,
20004,1,十里长亭（西域版）,班师回朝的日子到了。你以为会是悄悄离开。但当你走出城门，你愣住了。道路两旁跪满了人。龟兹人、于阗人、疏勒人……他们端着奶酒，捧着哈密瓜。没有官方的组织，这是民意。绵延十里，哭声震天。他们不想让你走。,喝下践行酒：一饮而尽,士气高涨,ADD_RES:belief:20,20005,,挥泪告别：承诺再来,留下传说,ADD_RES:belief:50,20005,,
20005,1,重走来时路,大军东归。你们再次经过了天山脚下，经过了金蒲城，经过了柳中。一年前，你们像丧家之犬一样在这里逃命，吃草根，喝雪水。现在，旌旗蔽日，马蹄声碎。你看着那些熟悉的战场，仿佛看到了死去的兄弟在向你敬礼。‘我们回来了。’,祭拜英灵：安息吧,消除负面,ADD_RES:belief:0,20006,,高歌而过：凯旋,荣耀加身,ADD_RES:belief:20,20006,,
20006,1,玉门关的迎接,玉门关就在眼前。这一次，不用砸门。关门大开。郑众中郎将率领边关守军列队欢迎。当他们看到你身后那支混合了汉军、西域联军、甚至匈奴降兵的庞大军团时，所有人都惊呆了。你不仅带回了人，你带回了整个西域。,展示右贤王金印：震慑,朝廷威望,ADD_RES:belief:50,20007,,拥抱郑众：我做到了,战友情深,ADD_RES:belief:20,20007,,
20007,1,洛阳的尘土,几个月后，抵达洛阳。繁华的街道，喧闹的人群，精致的丝绸衣服。这里的一切都那么柔软，那么香甜。但你感到不适。你走路时手总按着刀柄，你觉得周围的人太吵，你觉得这里的酒没有味道。你得了‘和平病’。,保持警惕：无法放松,保留野性,ADD_RES:belief:10,20008,,尝试融入：享受生活,精神空虚,SUB_RES:belief:10,20008,,
20008,1,朝堂之上,金銮殿。你穿着不合身的朝服，跪在天子面前。周围的公卿大臣们用好奇且挑剔的眼光打量着你。他们谈论着礼仪、文章和祥瑞。而你满脑子都是戈壁的如血残阳和战马的嘶鸣。这里是权力的中心，但你觉得这里比天山还要冷。,呈上地图：西域已定,天子大悦,ADD_RES:belief:50,20009,,讲述战况：直言不讳,震慑群臣,ADD_RES:belief:20,20009,,
20009,1,封侯拜相,圣旨读了很长。你被封为列侯，食邑千户，赐宅邸、黄金、美妾。这是所有军人梦寐以求的终点。你可以留在洛阳，做一个富家翁，在温柔乡里度过余生。班超在旁边看着你，他的眼神里有一种懂得。,谢主隆恩：接受封赏,富贵结局,ADD_RES:grain:1000,-1,,叩头请辞：臣有话说,触发抉择,ADD_RES:belief:0,20010,,
20010,1,真正的请求,‘陛下，’你抬起头，直视天子。‘臣在西域见过了天地之大。胡虏虽平，但西域初定，人心未稳。臣不愿在洛阳享福，愿请命复回西域。做大汉的屏障，做丝路的更夫。’大殿上一片死寂。疯子。他们心里想。只有你自己知道，你是认真的。,坚持留守：我是西域的王,真结局,ADD_RES:belief:100,20011,BELIEF>80,接受挽留：留在兵部任职,普通结局,ADD_RES:belief:0,-1,,
20011,1,最后的背影,（结局：西域守护者）你拒绝了洛阳的繁华。你骑着那匹老马，带着你的老弟兄，再次走出了玉门关。夕阳把你的影子拉得很长。你没有回头。你知道，洛阳是家，但西域是你的命。风沙吹过，你仿佛听到了那句誓言：‘汉兵方至，勿得妄动。’,画面定格：守护神,播放人员表,ADD_RES:belief:0,-1,,无,无,无,-1,,
